a,b,c,d,e,class
-0.9468005843755517,-0.8973393438010391,0.05784297434527508,1.2448846163964808,-0.6063482257931996,0
-0.9472113576901958,-1.9653951079233738,-0.284183678508688,-1.9681344746511649,0.43736616639528436,2
-0.670956215438439,-0.7129483968298587,1.544077029435706,0.881293686300764,-2.2546807114135747,0
3.4804391097967446,-2.431489815681963,-3.7260977558534734,0.44163710173771276,2.626825360068512,1
-1.8672383645913337,-2.5837543500245177,-1.2893150153507333,-0.5872845347458973,1.1572079558405741,2
-1.601484631188637,-0.11521391004860315,-2.2508132683452917,0.6414798250267812,2.7874185172423234,2
-2.0853733109782375,-0.2404186998929423,0.3413661214948719,-2.46896015600149,0.7552877345213944,1
-0.8536352878539013,0.15449582678166607,-0.1238614724615591,-1.766216994024363,0.9648275602705042,1
-0.062456366413155884,-1.2271864138025956,-0.6000650828961078,0.7526814168601574,0.021000417969251117,0
-0.26625206680673497,2.006831594467645,1.2274996017897133,-1.1773657827466932,-0.2654867611432439,1
-0.7575305375373516,0.42030150523271725,-1.316415062142085,-0.641783928352707,2.1056399699362878,2
0.6641296584346714,1.7644151693301673,1.3405480945048733,-1.391178846113534,-0.6263483971918187,2
-0.6631185975882572,-2.5837157095057055,-0.19719682794374666,-2.237777984664622,0.12401140797973109,2
0.35682149294573495,2.031555103202571,0.0870558855811775,2.7416372666732194,-0.29836923162874385,0
1.6960551644572917,-0.8492637484501243,-2.3792520522444986,0.39614319466934345,2.022220249473087,1
1.4109789908470725,-1.798162072479019,-0.8160709929897445,-0.12120829089951313,0.023850824140177362,0
1.3250036802990501,-1.2307092560087807,1.1515007848822838,-1.0039130227571584,-1.807161126055925,2
0.643743788870272,2.4320157514251997,0.7507828437171686,-0.3350018233649481,-0.00574348617956999,1
0.5725468175829425,3.1535382922687525,-1.2489813295730423,3.1991711406725534,1.5288002195134753,1
0.013378568300278948,1.006722996248289,-1.4388253977754921,1.0063498830995332,1.772661061466248,1
-0.07700682314355656,1.2835078101676245,-3.413237152766416,2.3208003679613998,3.8310358776848807,1
0.4127479348457874,-0.3942927956953124,1.9880949467653393,-1.9969950724302665,-1.9686474356219335,2
0.34645274872723375,2.1347616012702364,-0.09200573167525117,0.2511831620309306,0.7634891125989144,1
4.743585015544326,-3.455902092800249,-4.66934264706469,0.8403263374751235,2.960295305532849,1
-0.6468402093467277,1.0236559330280128,-0.9665275731896383,-0.20101288686499608,1.7497494662014144,1
0.44509541683773857,0.9432076018780347,3.5215820635268438,-0.15785626333007885,-3.8958164526761996,0
1.1740390096428208,-2.27987003572456,1.4524936410926759,-2.8033122257544854,-1.9495227597728513,2
1.9483509529745127,-2.4513907872447493,-2.1803658337033096,0.37476751629261096,1.12819295278453,1
2.7161211333147692,3.840753211449724,-0.7421759996170669,2.1018849565079907,1.071781863539342,1
-1.0678704915352668,-1.473065651574104,-0.24973390295147013,1.0300792246248165,-0.36143245370634325,0
1.0631714461705868,-0.7542951579467331,-2.2878855616068154,-0.9941314283057165,2.537374724902797,1
-1.070284690232472,-0.8642497615565428,0.760977013665816,0.7001897867722826,-1.2306344120036063,0
1.575296342601404,-0.38693200353301904,0.8876318470585474,0.5943827737911125,-1.7436834042823666,2
-4.195078659466335,-1.87300738875005,-2.7777339186277796,1.8441103195342805,2.9260896362916453,2
-0.8310759612450335,0.6873104864006976,-2.343861532119205,0.7147725811342613,3.011470560723877,1
2.436475239135156,-1.0317153677217605,-2.2947465397955176,1.5955223062022377,1.3020577931997703,1
2.3926866046520807,-0.5884051833971353,-2.4846625375872877,1.3373828067319091,1.7904364799074002,1
-1.049661083567557,0.8538038647966166,2.1245385081867973,-3.315621249962426,-0.9117859856832036,1
-0.6110896770069321,0.9586510216316738,-0.6486612793998844,-0.6492551881834874,1.4826022140568595,1
-1.8422987531185882,0.37021954148478675,2.627075701559249,-4.011634044458501,-1.2975491966871444,1
-0.3532407445519592,-0.6237812576966772,-0.17208146051289586,-1.7852331676239468,0.6239539862323492,2
-3.9976802747811684,-1.0663965829826862,-0.41824565157614974,-2.2465185613103333,1.694535499384338,1
-1.6973367915949873,-1.4185121742465117,0.4506167019267376,-0.9566583530995749,-0.39689416726735827,2
0.4561583918446003,-0.3063569273217296,-0.9884391849806811,0.33632244029186165,0.8563431208185794,0
0.8442206782836956,-0.4769645222746729,-1.708047300611757,0.9801501838820261,1.3582802981491016,1
-0.8159448294944123,0.12090812498538606,-0.1306888319102063,0.9701137118184927,0.06593821161522051,1
0.6787797982018224,0.1094796576895134,-1.6812555954801311,0.7444286553323245,1.6613393649609982,1
-0.051377514335189556,0.543366314465914,1.61451092316484,-1.4191091020255249,-1.252136829119578,2
-0.038391026506241044,-0.34358482710504257,-1.2160477932657543,-1.6658515399738878,1.870413537761817,1
2.2193121709131143,-0.7030409194712397,-2.3279595077680666,-0.029571219199557186,2.040139935922396,0
0.7948320257910826,1.5941526183878514,-0.7094883908505039,-0.013615171851863117,1.2839936771790152,1
-2.8923808430495677,-0.11867683596278944,-0.3113763625711978,-1.7247812897948218,1.5165536551793755,1
3.0761354878836915,-4.347567343756658,0.07695013986593113,-1.6555922838207229,-1.8775407884514377,2
1.0244940290901337,-0.8612180671710186,1.4191396332011572,2.418326887863903,-3.029301611941462,0
1.6541364756196248,3.215290734902928,-0.15241581741285026,1.0849764982584094,0.690606804801303,1
0.9644712612856886,-0.816550638140427,-1.3580573214750589,2.3644898099099367,0.33664407592240897,1
-0.987839031653944,1.657740295172644,-1.6223827586162192,1.3260121119738115,2.3540797062601997,1
1.5933710307937483,2.813573202683261,0.916448026992164,-0.3954194842917107,-0.24645199282437313,1
1.2468771910179375,-1.7472237563158366,-1.544405088566842,2.563358872304326,0.07996424118450263,1
-1.0434286619988695,1.1413696707458798,2.885047632754689,-3.701378989403961,-1.5877829307760922,2
-0.15446162662803653,-0.5999687143075654,0.721694773032501,-2.3911616031725957,-0.2821315928565993,2
-0.5299263106050014,-1.7355030245728638,1.8321560552578406,1.4329225029917159,-3.1965199021916773,0
2.696357365304981,-1.1041540660555573,-2.969845077346694,1.1898884941044061,2.1558806265479817,1
-1.279104055630192,0.7358045276249935,1.312230263861224,-2.588625512835534,-0.17131848607490618,1
2.492948277168475,-1.451021372249906,-2.328178394862177,-0.7898722558904665,1.9429256961543855,0
0.5981525824506819,2.3146832326353453,-4.331507836134993,4.072463812448376,4.605245153157919,1
2.1652304948439953,-3.2296455139204867,-1.5386484593208447,-0.4057852123805319,0.27137894291677833,2
-0.8817794302645938,-2.0687361667666337,-1.1837705904429838,-1.0567202598149488,1.1636365323448754,2
3.381092770227813,-1.5579590304683986,-3.574564613059885,1.7698050783306596,2.368990541480491,1
0.42264059145893307,0.8926344333244312,1.785129435678805,0.9540572534597238,-2.1952966764638675,0
2.12919844926511,-1.565733350213159,-2.485549325588673,0.896828562662457,1.6205921775566225,1
-1.9525016762524472,-2.8717853344164954,-0.9280132536553476,1.7215263963130065,-0.1128945657998931,0
-2.391650833421192,-1.828594808203612,-2.074756970973728,0.6756087457508402,2.0878937767167534,2
-3.4679494217817575,-1.3988471123515702,-2.9700278417015245,-0.5109501239129988,3.939850665340727,1
-2.541447134465496,-2.059047151877957,-2.3543612814765185,0.20958771209645577,2.518086011252796,2
-2.0165374427282803,-1.424026351648989,0.3150335684850267,1.2911687930881988,-0.8952262227846253,0
-1.634921484918427,1.379176641600444,2.28856826747928,-3.8252164215426196,-0.6156205903840838,2
1.1035898321507402,-2.063405365300801,1.3099946323135603,1.632431953128811,-3.118072228444764,0
2.2948509299573474,-1.666474040036276,0.29928606079508124,0.4643940541436604,-1.6413511183417637,0
1.3650841747321585,0.6660685759661591,-1.6302689905163978,1.4988195906071233,1.4177113317919763,1
-2.3965155575215,-0.9315880568665775,1.4939097503731777,0.6580113182531325,-1.8289744712890839,0
2.064396156533394,0.34971540616876573,-0.19573277166931435,1.6069708078352372,-0.6041050335739483,0
-2.054002247250909,-1.4967532502851872,2.1210661472823302,1.1876014082917181,-3.039146076925236,0
-0.8323571460826225,-1.5702258241229161,-1.3933249419626295,-0.7437452633261881,1.4911651275225992,2
2.438077296228241,0.2784232167831404,-2.6653348819929397,2.157493986175546,2.059948178802061,1
-0.013218206805036825,-1.0106512547111217,-0.6310934525042852,1.1322297185058778,0.006638142288236559,1
-1.0810898654094894,-0.5368834441993138,0.8863895730452888,1.102422381672503,-1.384095317206937,0
1.1147551225629109,-0.45321454652268056,1.2793986910621364,-1.1631343239246925,-1.5673762532462776,2
-0.49584760446603493,-2.5824755873551277,0.1393350666880897,1.1305686924024119,-1.4048623178777468,1
-1.0444078785279387,0.5408279746133053,0.6024956684686317,-2.0936344184115177,0.3912250123178531,1
-1.8560521250611128,-1.6135198689890258,-1.6279015154550351,-1.1911681816407547,2.123246533469157,2
-2.1078785427186206,-0.8645135414640515,1.9521869143805701,1.1570092785236028,-2.5756589144205946,0
0.7916002284032093,-1.061249236273536,1.2017239692062127,-2.9884429545036135,-1.0438368335507802,2
3.5194533913840127,4.273337001199173,0.6334041188795158,1.290859416634068,-0.32029801805896607,1
-0.6884043365670154,-0.8122099311464432,-1.3106712684473674,-0.504958506042728,1.5714583593108409,2
0.3436860075146876,-0.8676035766860195,1.0860098213554132,-2.358494368621603,-0.9383185611803629,2
-2.7220274618821234,-2.0850954091371445,0.06507308242563314,1.5909510708156973,-0.790686122251332,0
-1.4351784499762203,-0.8151099876630177,0.9673331997816161,1.3627348112452664,-1.5934868749024793,0
-3.0316342718564027,-1.0045481079135405,-1.1831005938730512,-1.8824572929333638,2.303285445780344,1
1.0806764062415257,0.8898040200243145,1.442557284611634,1.3200428262152766,-2.0491103600818814,2
1.4912857631448446,-0.2987911323196366,-0.19849410177639915,1.4492606081000174,-0.67090969872982,0
-0.8818804161419732,0.7900126364727618,-0.5592289994715035,-0.9257744818870607,1.460335934434593,1
-2.0373595029372176,1.0039956068024383,1.3482877087163159,-2.2812861468494106,-0.04667569852250608,1
1.3444812818540783,-1.6636640633620434,-2.520275480889528,-0.2738806925642372,2.1752051729668747,0
0.3543855870926085,0.24347759468021657,0.7011269868573209,-0.13782934215727205,-0.7780203751107891,2
0.2935665802740425,-0.46187992010455114,1.7956404802189712,-2.400748225989183,-1.6076000683792497,2
-0.2721946306438583,-0.24745839400069092,-0.37122383979228546,0.9382311012132137,0.10519340812938971,0
0.7206361659484575,-0.9248710925576005,1.358152240609113,1.7428189866319839,-2.6955599415118967,0
1.585083686886895,-1.5118918381516648,-2.2188315297198553,-1.5429161415966237,2.231076401170168,1
-2.5710455225467155,0.09709607668655429,-0.7077961880786621,-1.2163183716160588,1.837397909780726,1
0.5644234508356589,0.10074013800460424,2.7729470788653474,-1.9794570903321864,-2.757291319690185,2
2.240128390718695,-1.6175998190845773,0.49633196723451345,1.546683512335214,-2.196770621896576,0
-2.3179729382555845,-2.4782266847138352,-0.5019186695201185,1.5787385607917854,-0.34664348995993344,0
0.810435050907921,-0.058400018894060546,-1.3125567960111664,1.6137447162733651,0.8468231049742154,1
-3.0787000505607507,-0.44563302320132925,-1.3241059212874184,-1.023518258548508,2.4160961915992973,1
0.5813268103291613,-0.07911927428558407,0.963934146428167,0.8219206609530796,-1.5748193151114995,0
1.856304918896059,-1.5397472528151726,-0.6004072496918462,0.6572461591141345,-0.48497046170841995,2
3.4892140166606684,-3.0900230777493323,0.3289060331845455,0.5843008686184357,-2.5166061641849597,2
-2.233904775089373,-0.6555441379817144,-0.978857994371656,-1.6997374523909468,1.9585292517556963,1
-0.9742606595734231,0.8316553095047794,-0.21077372983316056,0.9024467209837562,0.4879224708769403,1
0.6007290176799643,-0.47075290795688973,0.1466446348092344,1.5748598025181222,-0.9949783617994228,0
-0.9544801895369996,0.8013197340483968,-1.1429648179560052,0.7404573582188396,1.6384153869994036,2
-0.06541879230930392,-0.5994044191648285,-0.6181374229081921,1.7371246681237178,-0.037197668160389386,1
-0.9422783635026523,-0.7789480615007588,0.5576296691537035,0.2520753151409493,-0.8380901704636224,0
0.9868959709735274,-0.8386113569147509,2.852432245794465,2.750966018151129,-4.832864708582564,0
2.2545143577418414,-1.6909365534445158,-0.9296694867784581,0.49694275679942934,-0.18390518826801605,0
3.127557480792988,-3.8283830279907236,-2.159848637462997,0.7610372665974625,0.19854400219482526,2
-1.2532673157502447,-0.28645993034789374,2.195936667584632,0.4583535088220677,-2.6076667256590094,0
1.3300377413117694,-0.020116024519627684,1.7268454138125364,0.09456601574908996,-2.391833736111048,2
0.0721750997977414,0.27632286693583863,0.9777987315813919,1.9335535920766314,-1.7053247269307001,0
4.227930092099484,-2.9486402490162793,-3.8460624100552057,2.026957314013115,1.8973955581897126,1
-0.9847434784103999,-2.245418060385843,0.6776308848401704,-1.3194961672039769,-1.0200659167452688,2
-1.7827726925100604,-0.36323669868138264,1.64825201261271,0.9603258018508088,-2.029414774968074,0
-1.343908899078179,-0.9238775074455794,0.8551305426727915,1.3392046064442042,-1.5130035909072577,0
-1.3262574095335076,-1.0042224716163601,0.6533931321482558,1.464629702010328,-1.3469179429716855,0
-2.4814624755240113,-3.259670624312663,-2.521823487947308,-0.9651300512167369,2.6296692962654067,2
2.4749346326296906,3.301811083546125,1.2501443792077702,-0.120627823141775,-0.7411354694892394,1
2.1818135738920352,-0.5630949038046702,1.1429903053882329,2.013668960595919,-2.7076057757374925,0
-0.0076554670579248585,-1.79682395129685,-1.5560374861366473,1.7628684765457177,0.607948173081688,0
3.0787113384081435,-3.329574250700563,0.7320421830527892,1.2108597545650854,-3.202589832769535,0
-2.91080889050606,-1.3373637389756632,0.6725028174827359,1.9400375771298717,-1.3044737807550892,0
-0.4431111688157858,1.0862922394505548,-0.2933778481194941,1.776137405812287,0.28450228244983666,1
-0.8075709836936859,-3.6147152901450528,-1.2208308547386748,-2.5263487424210505,1.0806809129255244,2
0.9508609099224881,-0.8977056139924555,1.311999823301072,-1.6476263507512265,-1.5824408761748663,2
0.2174194535211662,2.237851428652556,0.7775144125074527,-0.632657848483323,0.07799726420066988,1
-2.8076049301773267,-0.13296595548617818,-1.289316594208535,-0.8017265480217057,2.3622674263153822,1
-1.8659255372762966,-1.039237279765335,-1.4027919073217183,-0.6601774161945297,1.9025039328002655,2
-0.8737695998514354,1.4667713053668283,2.1264840299574037,-2.4929592751264495,-0.9861607986819649,1
0.6836147391775147,-2.992312681793905,-1.2786792631488213,0.18527943775368028,0.182695984898692,1
1.370195019656037,-2.208117040596377,-1.9244518801445203,0.13607292409923455,1.1181933316977806,1
-0.6436676553228888,1.218113025445653,0.44520452636171426,-1.1893116678503564,0.4560412256210159,1
-2.104012437107282,-1.691648981236138,0.38571539594645443,1.165606776991682,-1.0215444576857773,0
2.4117128058297377,-1.9254183334636608,-2.098675084763064,0.5969662497843964,1.0572258230756582,0
2.742435184259517,-0.7951405614527021,-3.4149621623397817,-0.5560677061754469,3.360386553454754,0
0.9303750404675508,-1.5254636049474053,-0.4522705813053515,-2.148263171133775,0.4539293870792014,2
2.023222163100548,0.22050848518565846,-1.6525186622260273,0.43345261112348155,1.4765360105066856,0
-0.5439052860345971,-0.5368138709693744,0.526992222946651,0.8906614506031308,-1.0032528414407371,0
-0.05201845014317841,-1.8951944680260497,-0.7188388301012192,1.0353216690244378,-0.1844919862343668,1
-0.580633595534821,0.041958780983368804,-1.2273533844538715,1.0422717269845059,1.271659522093247,2
-2.8358579818958036,0.4080025098460647,-2.2265625224211396,2.0005106057758986,2.7863096432473013,2
-0.1176327176947154,-1.3719744833437535,-1.2600886391140491,-1.1624714773690785,1.3868880623029818,2
2.506699519175919,-0.2317727472798048,-2.248284691727023,0.5585457181581366,1.870714491121995,0
-2.8138780224397335,-2.390697222078649,-0.6403148107044968,1.3320310480971063,0.040036771490355116,0
0.35830113302881905,1.7629788626461909,1.544933660515359,-1.3781167402248715,-0.8086198766701358,2
0.8857111949422701,-1.3781898533749808,-1.397547005952936,-0.18288058130889562,1.0126673434666236,0
1.5753924525639176,-2.3106816122024267,0.3005067557856307,0.8931456705439946,-1.8692596503685488,0
-0.6885909124788205,0.6198555892898105,-0.3847778113585135,1.0365758039744557,0.509669825997904,0
1.7747531090133808,-0.4320294045540314,0.8672580248207095,0.7296038127927513,-1.823762957085953,2
-0.3105781276170436,-1.8208805138365074,-0.3065931993052381,1.4700090571915032,-0.7332178234333437,1
1.0786347708933688,-1.559919389035196,1.1915071914550954,-2.1620551530381946,-1.5511736911015706,2
-2.0383428743270606,-1.8230489510457393,-1.2244612475148609,-0.9009285262400872,1.5074145172431974,2
-2.094249761313931,-0.6797751882643646,-1.298907286516017,0.03372205711328302,1.7399613944356636,2
0.8814195813630654,-1.202173053486466,0.42252013316235193,0.8708077612593919,-1.4355626871740768,0
2.2291752287386215,-2.0379610665752668,-0.4103572543627432,0.3095839857168191,-0.8699804158074391,0
1.9828733774349123,1.0541069427329304,-2.559122238588371,1.9246981311904263,2.402223975045289,1
-1.505970594025623,0.31997639512521114,0.31469875019523136,-1.993300499462082,0.7194740613574206,1
2.5427855730726607,0.561459394232116,-3.13220024772574,1.2319210299059675,3.0021324131877916,1
-0.9006099502968854,-1.68013905974373,-1.9262080907066894,2.122179794369555,1.1730285320012834,2
-0.971616230710574,-0.26238017303570105,0.14636710689414012,1.6608496030614006,-0.6003419304728528,1
0.28703444915880016,2.0440755691241455,-0.3842800984693605,0.21798129408414768,1.1020114818139777,1
1.291130444762711,2.576294463134788,-0.16674947837487286,0.47240099201251073,0.7426953335361016,1
3.927757754712821,-3.635824134103333,-3.6604716068942147,0.5994673509619277,1.9424759455199023,1
-0.5544456288306112,1.4178681599975733,-0.47110911765217667,-0.19715829545886332,1.2860355339498144,1
-0.8628883264870262,-0.5844115091854177,1.6152809349418678,0.47000576588550247,-2.115905747066736,0
-0.8344670837191561,-1.1660758584324682,-0.2122660531245379,-0.45367051625084254,0.1398907285171066,1
1.51076888741105,-1.0966366483420118,-1.4436626850808976,-0.05069586041809093,0.9954910313693879,0
-1.2426287243776768,-0.8739472805188391,0.044722515669530116,-1.0181433143221292,0.21556008036740382,2
0.38121333245258504,0.4446937117140015,0.4310982583604748,-0.17606684919048365,-0.3724425013784882,2
2.5347836671136994,-2.819591172524783,-3.01139842605967,0.5975389885406269,1.7813202400051362,1
-1.4484271080681044,-0.6655371734552145,1.2534521563735348,0.870839038885276,-1.7164076732603561,0
-0.9937117941034381,2.2098686395112526,-1.0424692088302687,1.2758709706296707,1.8882806790050681,0
0.0772511576913597,1.5785151084947109,1.1604661273330656,-0.8104307710966843,-0.5417642550916928,2
-0.6789850971532099,0.8077994314117798,2.145897641218657,-2.4074411166435423,-1.3297293505255938,2
2.3169888169127826,-1.9237760240147272,-1.25281179257024,1.5059226498182072,-0.22653874899899074,2
-1.448245901563236,-2.3790956882038463,0.019309817699641352,-1.7107585543018144,-0.05637245901344001,2
0.10713230115891492,-1.080322915542362,-0.19740950855294948,0.9786036557657998,-0.5145300314531884,0
-1.6510747931513898,-1.763159809491367,-0.07117671700995187,1.1348279361471325,-0.5916069150245602,0
-3.1739387029849184,-0.7166728005739547,-1.1076261801475422,-1.5906321115934337,2.258943563211284,1
0.17486573613083056,-0.7892930398418911,0.9830217052298016,1.6004905448533955,-2.0306856269163704,0
0.0461468897640831,-1.8812526014971418,2.4048918538825257,2.445107779569552,-4.389659750236442,0
-1.0302876233217455,-1.7029916443222017,-0.39711422812531205,-1.2447815997064586,0.4558196874940722,2
-1.441467119236433,-1.2084461304528893,-0.4357933665339239,-1.1430621811708424,0.7465632547193372,2
-1.4604999317562979,-0.05256805781773566,1.7210578219447226,0.7654858591516331,-2.0056806827045452,0
-2.930522798740535,-0.09748083446440647,0.7254628248068613,-2.946311164658959,0.6895614480051886,1
1.6182421759327843,-3.2396659103370125,-0.05515594782885613,-2.453815779736583,-0.722517528878124,2
3.1800630685179305,4.322001499611136,0.70943847046298,1.181453749490148,-0.2832027421952543,1
1.3592929246540832,-2.3876293242891427,0.11072613860140129,-2.0325897468520067,-0.6771535903235393,2
0.7253532872542254,-0.853491050693965,-0.3626702398187158,1.1109032345163143,-0.40866143122731,0
3.6105952822531586,-1.478829774793143,-3.2949395833002173,2.2216936487405192,1.868509581649763,1
0.9594314091022225,-0.6133318821784255,1.72762286021979,-1.4205199113588853,-2.0465134749178064,2
-1.4128357180186417,-1.8932634977167861,-0.2206825698288586,1.4478236927913475,-0.6156881942005624,0
-0.6902675351782046,1.4961550211154255,-0.6554476824797603,-0.17445817936083907,1.558304530162642,1
2.1559562005698174,-2.381849032761666,0.5140062669907616,-0.7688404423426557,-1.7398696828951448,2
-0.18306171746235989,-1.3658972310237645,-0.0737184254836194,0.7175462380488069,-0.6229010312199387,0
-0.27959948120131417,0.6939680779713893,0.35574793281957245,-1.3682309389190337,0.34244580100068145,2
-0.22923991966181156,-1.493674155420125,0.17994965653854844,0.09201842003324456,-0.7618872758837918,0
-1.411639721350464,-2.6052752848648857,-0.9472098144823933,-1.718520702501654,1.0071736789087875,2
0.8911719051362853,-0.8192862997088541,-0.3226285029127741,0.07653592413594268,-0.14475129531078557,2
1.736218845297877,-0.5556915307635754,2.0958543778950784,-0.18156904521316652,-3.0352946622466614,2
1.1183171313474476,-1.5428334181986825,0.7405963025467005,1.3620110920206592,-2.155708636053247,0
2.0514400606318213,-3.1647037480992446,1.1838512010912998,1.0816152562124013,-3.4138877903835865,0
-0.5154326051850138,-1.6824278530433432,-2.592752161966649,-2.0755808194019902,3.243884918866792,2
0.556489613847198,1.9785458556939293,-2.3236882069594706,1.8594677583664376,2.8041920174453336,1
-0.5411327068959704,-0.9843854569322051,-0.10315772778848853,1.2629131546759114,-0.5413597365429359,0
-0.5988915364221785,1.585717811082164,1.967282726656479,-1.0168016462091118,-1.28874967052622,2
-1.2156633143778737,-0.27046214295054993,1.7445615835566106,1.2741166098947232,-2.334609937309885,0
-0.7528569658881131,-1.4577399668886986,-2.5413093094652552,-0.13101770296243853,2.68983516576698,2
-0.7001669435939051,0.4024176173590601,-2.828718066783407,0.7862053495851273,3.430970157176736,1
-0.9016200412747197,0.8212921200844097,-0.19693532543356984,0.8079191370569934,0.48221423285532183,0
0.9210805449756629,-0.3337636233205695,0.23244467609078956,1.7524248990878886,-1.1728816727586144,0
1.507395291277386,-2.042825115199097,-0.28959218420327376,0.4485939715253122,-0.9036712498064041,0
-1.902804998214893,0.48448176140751054,-1.0058077236141356,-0.8305442048336169,2.069852643263034,1
-2.781484548527961,-0.2994579878375321,-0.16638120281967467,-2.124601790465034,1.3799396439154301,1
-1.371328467857587,-2.1220927394081635,-0.7972151326018928,-0.9921417165613556,0.7673798235566814,2
-0.050937249647258875,1.0926069900339535,-1.113366156474179,2.2356089864378808,1.0323536782457472,1
-0.7359886136425544,-2.56154335015923,-1.1411169417072013,-3.113281368015312,1.559716412259477,2
-1.472708602830298,1.1218041244299033,0.05192196749909317,-0.7585212479801493,0.9307832651636765,1
-0.11444993076604404,-0.7519424910253798,2.098462826495003,2.1098437114111803,-3.451157684860859,0
0.6948265075127913,-1.0637902860061574,0.6216589203073224,1.7683256889953634,-1.8708978796573148,0
0.775745305197428,-1.838276634325946,-1.1156633213500928,1.5315882835523422,-0.0300130334418669,1
